0.225111   0.317374   0.777020
0.195318   0.336529   0.777020
0.163906   0.352896   0.777020
0.131137   0.366339   0.777020
0.097281   0.376746   0.777020
0.062618   0.384031   0.777020
0.027437   0.388134   0.777020
-0.007972   0.389021   0.777020
-0.043314   0.386684   0.777020
-0.078298   0.381143   0.777020
-0.112633   0.372444   0.777020
-0.146034   0.360659   0.777020
-0.178226   0.345885   0.777020
-0.208940   0.328245   0.777020
-0.237923   0.307885   0.777020
-0.264935   0.284974   0.777020
-0.289752   0.259702   0.777020
-0.312167   0.232277   0.777020
-0.331996   0.202928   0.777020
-0.349073   0.171897   0.777020
-0.363259   0.139442   0.777020
-0.374434   0.105831   0.777020
-0.382506   0.071344   0.777020
-0.387409   0.036265   0.777020
-0.389102   0.000886   0.777020
-0.387570   -0.034501   0.777020
-0.382827   -0.069601   0.777020
-0.374912   -0.104125   0.777020
-0.363890   -0.137787   0.777020
-0.349852   -0.170306   0.777020
-0.332916   -0.201414   0.777020
-0.313221   -0.230853   0.777020
-0.290931   -0.258380   0.777020
-0.266230   -0.283765   0.777020
-0.239323   -0.306799   0.777020
-0.210433   -0.327290   0.777020
-0.179799   -0.345070   0.777020
-0.147675   -0.359990   0.777020
-0.114327   -0.371928   0.777020
-0.080032   -0.380783   0.777020
-0.045074   -0.386483   0.777020
-0.009743   -0.388981   0.777020
0.025670   -0.388255   0.777020
0.060869   -0.384312   0.777020
0.095564   -0.377185   0.777020
0.129468   -0.366932   0.777020
0.162298   -0.353639   0.777020
0.193784   -0.337415   0.777020
0.223664   -0.318395   0.777020
0.251690   -0.296737   0.777020
0.277631   -0.272620   0.777020
0.301272   -0.246244   0.777020
0.322416   -0.217828   0.777020
0.340888   -0.187607   0.777020
0.356536   -0.155831   0.777020
0.369229   -0.122764   0.777020
0.378863   -0.088679   0.777020
0.385357   -0.053860   0.777020
0.388658   -0.018595   0.777020
0.388739   0.016825   0.777020
0.385598   0.052105   0.777020
0.379262   0.086954   0.777020
0.369784   0.121081   0.777020
0.357241   0.154206   0.777020
0.341739   0.186053   0.777020
0.323404   0.216358   0.777020
0.341114   0.277517   0.749524
0.317677   0.304065   0.749524
0.292180   0.328641   0.749524
0.264788   0.351086   0.749524
0.235678   0.371255   0.749524
0.205040   0.389015   0.749524
0.173073   0.404252   0.749524
0.139983   0.416868   0.749524
0.105985   0.426780   0.749524
0.071300   0.433925   0.749524
0.036152   0.438255   0.749524
0.000770   0.439743   0.749524
-0.034617   0.438379   0.749524
-0.069780   0.434172   0.749524
-0.104490   0.427149   0.749524
-0.138522   0.417356   0.749524
-0.171656   0.404856   0.749524
-0.203677   0.389731   0.749524
-0.234377   0.372078   0.749524
-0.263556   0.352012   0.749524
-0.291027   0.329663   0.749524
-0.316610   0.305176   0.749524
-0.340140   0.278710   0.749524
-0.361464   0.250436   0.749524
-0.380443   0.220538   0.749524
-0.396956   0.189210   0.749524
-0.410893   0.156655   0.749524
-0.422167   0.123084   0.749524
-0.430702   0.088714   0.749524
-0.436444   0.053770   0.749524
-0.439355   0.018476   0.749524
-0.439417   -0.016937   0.749524
-0.436629   -0.052241   0.749524
-0.431010   -0.087205   0.749524
-0.422595   -0.121604   0.749524
-0.411440   -0.155215   0.749524
-0.397616   -0.187819   0.749524
-0.381213   -0.219204   0.749524
-0.362339   -0.249169   0.749524
-0.341114   -0.277517   0.749524
-0.317677   -0.304065   0.749524
-0.292180   -0.328641   0.749524
-0.264788   -0.351086   0.749524
-0.235678   -0.371255   0.749524
-0.205040   -0.389015   0.749524
-0.173073   -0.404252   0.749524
-0.139983   -0.416868   0.749524
-0.105985   -0.426780   0.749524
-0.071300   -0.433925   0.749524
-0.036152   -0.438255   0.749524
-0.000770   -0.439743   0.749524
0.034617   -0.438379   0.749524
0.069780   -0.434172   0.749524
0.104490   -0.427149   0.749524
0.138522   -0.417356   0.749524
0.171656   -0.404856   0.749524
0.203677   -0.389731   0.749524
0.234377   -0.372078   0.749524
0.263556   -0.352012   0.749524
0.291027   -0.329663   0.749524
0.316610   -0.305176   0.749524
0.340140   -0.278710   0.749524
0.361464   -0.250436   0.749524
0.380443   -0.220538   0.749524
0.396956   -0.189210   0.749524
0.410893   -0.156655   0.749524
0.422167   -0.123084   0.749524
0.430702   -0.088714   0.749524
0.436444   -0.053770   0.749524
0.439355   -0.018476   0.749524
0.439417   0.016937   0.749524
0.436629   0.052241   0.749524
0.431010   0.087205   0.749524
0.422595   0.121604   0.749524
0.411440   0.155215   0.749524
0.397616   0.187819   0.749524
0.381213   0.219204   0.749524
0.362339   0.249169   0.749524
0.378356   0.308918   0.718733
0.354797   0.335712   0.718733
0.329345   0.360715   0.718733
0.302136   0.383794   0.718733
0.273315   0.404824   0.718733
0.243036   0.423695   0.718733
0.211459   0.440305   0.718733
0.178755   0.454566   0.718733
0.145097   0.466402   0.718733
0.110665   0.475749   0.718733
0.075642   0.482558   0.718733
0.040216   0.486792   0.718733
0.004575   0.488429   0.718733
-0.031090   0.487460   0.718733
-0.066589   0.483890   0.718733
-0.101734   0.477739   0.718733
-0.136335   0.469038   0.718733
-0.170209   0.457835   0.718733
-0.203174   0.444189   0.718733
-0.235056   0.428173   0.718733
-0.265684   0.409873   0.718733
-0.294894   0.389386   0.718733
-0.322530   0.366821   0.718733
-0.348446   0.342300   0.718733
-0.372503   0.315952   0.718733
-0.394572   0.287918   0.718733
-0.414536   0.258348   0.718733
-0.432289   0.227399   0.718733
-0.447734   0.195238   0.718733
-0.460791   0.162034   0.718733
-0.471390   0.127966   0.718733
-0.479473   0.093216   0.718733
-0.484999   0.057968   0.718733
-0.487936   0.022410   0.718733
-0.488270   -0.013266   0.718733
-0.485999   -0.048872   0.718733
-0.481135   -0.084218   0.718733
-0.473704   -0.119114   0.718733
-0.463746   -0.153374   0.718733
-0.451313   -0.186816   0.718733
-0.436472   -0.219262   0.718733
-0.419303   -0.250537   0.718733
-0.399896   -0.280476   0.718733
-0.378356   -0.308918   0.718733
-0.354797   -0.335712   0.718733
-0.329345   -0.360715   0.718733
-0.302136   -0.383794   0.718733
-0.273315   -0.404824   0.718733
-0.243036   -0.423695   0.718733
-0.211459   -0.440305   0.718733
-0.178755   -0.454566   0.718733
-0.145097   -0.466402   0.718733
-0.110665   -0.475749   0.718733
-0.075642   -0.482558   0.718733
-0.040216   -0.486792   0.718733
-0.004575   -0.488429   0.718733
0.031090   -0.487460   0.718733
0.066589   -0.483890   0.718733
0.101734   -0.477739   0.718733
0.136335   -0.469038   0.718733
0.170209   -0.457835   0.718733
0.203174   -0.444189   0.718733
0.235056   -0.428173   0.718733
0.265684   -0.409873   0.718733
0.294894   -0.389386   0.718733
0.322530   -0.366821   0.718733
0.348446   -0.342300   0.718733
0.372503   -0.315952   0.718733
0.394572   -0.287918   0.718733
0.414536   -0.258348   0.718733
0.432289   -0.227399   0.718733
0.447734   -0.195238   0.718733
0.460791   -0.162034   0.718733
0.471390   -0.127966   0.718733
0.479473   -0.093216   0.718733
0.484999   -0.057968   0.718733
0.487936   -0.022410   0.718733
0.488270   0.013266   0.718733
0.485999   0.048872   0.718733
0.481135   0.084218   0.718733
0.473704   0.119114   0.718733
0.463746   0.153374   0.718733
0.451313   0.186816   0.718733
0.436472   0.219262   0.718733
0.419303   0.250537   0.718733
0.399896   0.280476   0.718733
0.411234   0.342231   0.684781
0.387716   0.368662   0.684781
0.362504   0.393480   0.684781
0.335706   0.416578   0.684781
0.307440   0.437854   0.684781
0.277830   0.457216   0.684781
0.247005   0.474578   0.684781
0.215099   0.489865   0.684781
0.182254   0.503010   0.684781
0.148611   0.513956   0.684781
0.114318   0.522654   0.684781
0.079526   0.529066   0.684781
0.044386   0.533165   0.684781
0.009052   0.534933   0.684781
-0.026322   0.534362   0.684781
-0.061581   0.531454   0.684781
-0.096571   0.526222   0.684781
-0.131138   0.518689   0.684781
-0.165131   0.508888   0.684781
-0.198403   0.496862   0.684781
-0.230807   0.482663   0.684781
-0.262202   0.466353   0.684781
-0.292450   0.448005   0.684781
-0.321420   0.427697   0.684781
-0.348984   0.405519   0.684781
-0.375022   0.381568   0.684781
-0.399420   0.355948   0.684781
-0.422072   0.328772   0.684781
-0.442877   0.300158   0.684781
-0.461747   0.270232   0.684781
-0.478597   0.239124   0.684781
-0.493355   0.206971   0.684781
-0.505955   0.173912   0.684781
-0.516342   0.140093   0.684781
-0.524472   0.105661   0.684781
-0.530309   0.070768   0.684781
-0.533826   0.035564   0.684781
-0.535010   0.000206   0.684781
-0.533854   -0.035154   0.684781
-0.530363   -0.070360   0.684781
-0.524553   -0.105258   0.684781
-0.516450   -0.139696   0.684781
-0.506088   -0.173523   0.684781
-0.493514   -0.206591   0.684781
-0.478781   -0.238756   0.684781
-0.461955   -0.269877   0.684781
-0.443108   -0.299818   0.684781
-0.422324   -0.328447   0.684781
-0.399694   -0.355641   0.684781
-0.375315   -0.381279   0.684781
-0.349296   -0.405251   0.684781
-0.321749   -0.427450   0.684781
-0.292795   -0.447780   0.684781
-0.262561   -0.466152   0.684781
-0.231178   -0.482485   0.684781
-0.198785   -0.496709   0.684781
-0.165523   -0.508761   0.684781
-0.131537   -0.518588   0.684781
-0.096975   -0.526148   0.684781
-0.061990   -0.531406   0.684781
-0.026733   -0.534342   0.684781
0.008640   -0.534940   0.684781
0.043976   -0.533199   0.684781
0.079119   -0.529127   0.684781
0.113916   -0.522741   0.684781
0.148216   -0.514070   0.684781
0.181867   -0.503150   0.684781
0.214723   -0.490030   0.684781
0.246640   -0.474768   0.684781
0.277478   -0.457429   0.684781
0.307103   -0.438090   0.684781
0.335385   -0.416836   0.684781
0.362201   -0.393759   0.684781
0.387433   -0.368960   0.684781
0.410970   -0.342548   0.684781
0.432711   -0.314637   0.684781
0.452560   -0.285351   0.684781
0.470429   -0.254817   0.684781
0.486242   -0.223169   0.684781
0.499928   -0.190545   0.684781
0.511428   -0.157088   0.684781
0.520692   -0.122944   0.684781
0.527679   -0.088263   0.684781
0.532359   -0.053195   0.684781
0.534710   -0.017895   0.684781
0.534724   0.017484   0.684781
0.532399   0.052786   0.684781
0.527747   0.087857   0.684781
0.520786   0.122544   0.684781
0.511549   0.156695   0.684781
0.500074   0.190161   0.684781
0.486413   0.222795   0.684781
0.470625   0.254456   0.684781
0.452779   0.285003   0.684781
0.432953   0.314304   0.684781
0.445071   0.370680   0.647819
0.421645   0.397124   0.647819
0.396650   0.422091   0.647819
0.370180   0.445487   0.647819
0.342333   0.467226   0.647819
0.313212   0.487227   0.647819
0.282926   0.505415   0.647819
0.251588   0.521724   0.647819
0.219314   0.536091   0.647819
0.186223   0.548464   0.647819
0.152441   0.558797   0.647819
0.118091   0.567051   0.647819
0.083301   0.573195   0.647819
0.048202   0.577208   0.647819
0.012923   0.579073   0.647819
-0.022403   0.578783   0.647819
-0.057646   0.576341   0.647819
-0.092675   0.571755   0.647819
-0.127359   0.565041   0.647819
-0.161570   0.556226   0.647819
-0.195179   0.545341   0.647819
-0.228062   0.532428   0.647819
-0.260097   0.517534   0.647819
-0.291164   0.500715   0.647819
-0.321148   0.482033   0.647819
-0.349937   0.461558   0.647819
-0.377425   0.439366   0.647819
-0.403508   0.415540   0.647819
-0.428091   0.390167   0.647819
-0.451080   0.363343   0.647819
-0.472392   0.335168   0.647819
-0.491947   0.305746   0.647819
-0.509671   0.275186   0.647819
-0.525500   0.243602   0.647819
-0.539373   0.211113   0.647819
-0.551240   0.177838   0.647819
-0.561057   0.143901   0.647819
-0.568786   0.109429   0.647819
-0.574399   0.074550   0.647819
-0.577876   0.039394   0.647819
-0.579202   0.004091   0.647819
-0.578374   -0.031227   0.647819
-0.575395   -0.066429   0.647819
-0.570275   -0.101384   0.647819
-0.563033   -0.135961   0.647819
-0.553697   -0.170033   0.647819
-0.542302   -0.203472   0.647819
-0.528888   -0.236155   0.647819
-0.513508   -0.267959   0.647819
-0.496217   -0.298766   0.647819
-0.477080   -0.328461   0.647819
-0.456168   -0.356935   0.647819
-0.433559   -0.384081   0.647819
-0.409338   -0.409798   0.647819
-0.383594   -0.433991   0.647819
-0.356422   -0.456569   0.647819
-0.327925   -0.477449   0.647819
-0.298208   -0.496552   0.647819
-0.267381   -0.513808   0.647819
-0.235560   -0.529153   0.647819
-0.202863   -0.542530   0.647819
-0.169411   -0.553888   0.647819
-0.135328   -0.563186   0.647819
-0.100743   -0.570388   0.647819
-0.065782   -0.575469   0.647819
-0.030577   -0.578409   0.647819
0.004742   -0.579197   0.647819
0.040043   -0.577831   0.647819
0.075196   -0.574315   0.647819
0.110068   -0.568662   0.647819
0.144532   -0.560894   0.647819
0.178457   -0.551040   0.647819
0.211719   -0.539136   0.647819
0.244193   -0.525226   0.647819
0.275758   -0.509362   0.647819
0.306298   -0.491603   0.647819
0.335699   -0.472015   0.647819
0.363850   -0.450672   0.647819
0.390648   -0.427652   0.647819
0.415993   -0.403041   0.647819
0.439790   -0.376931   0.647819
0.461951   -0.349418   0.647819
0.482394   -0.320606   0.647819
0.501042   -0.290601   0.647819
0.517826   -0.259515   0.647819
0.532684   -0.227463   0.647819
0.545560   -0.194566   0.647819
0.556407   -0.160944   0.647819
0.565184   -0.126724   0.647819
0.571858   -0.092033   0.647819
0.576405   -0.056999   0.647819
0.578808   -0.021753   0.647819
0.579058   0.013574   0.647819
0.577153   0.048851   0.647819
0.573101   0.083945   0.647819
0.566918   0.118728   0.647819
0.558625   0.153068   0.647819
0.548254   0.186840   0.647819
0.535844   0.219916   0.647819
0.521441   0.252174   0.647819
0.505097   0.283494   0.647819
0.486875   0.313760   0.647819
0.466841   0.342858   0.647819
0.474264   0.400701   0.608007
0.450615   0.427123   0.608007
0.425496   0.452152   0.608007
0.398989   0.475705   0.608007
0.371181   0.497707   0.608007
0.342162   0.518086   0.608007
0.312027   0.536775   0.608007
0.280875   0.553712   0.608007
0.248806   0.568844   0.608007
0.215925   0.582120   0.608007
0.182341   0.593498   0.608007
0.148161   0.602940   0.608007
0.113498   0.610415   0.608007
0.078465   0.615899   0.608007
0.043177   0.619374   0.608007
0.007747   0.620828   0.608007
-0.027708   0.620258   0.608007
-0.063073   0.617665   0.608007
-0.098232   0.613057   0.608007
-0.133070   0.606449   0.608007
-0.167475   0.597863   0.608007
-0.201333   0.587327   0.608007
-0.234534   0.574875   0.608007
-0.266971   0.560549   0.608007
-0.298536   0.544393   0.608007
-0.329128   0.526462   0.608007
-0.358646   0.506814   0.608007
-0.386995   0.485513   0.608007
-0.414081   0.462628   0.608007
-0.439817   0.438234   0.608007
-0.464118   0.412411   0.608007
-0.486905   0.385242   0.608007
-0.508104   0.356817   0.608007
-0.527645   0.327228   0.608007
-0.545466   0.296572   0.608007
-0.561507   0.264948   0.608007
-0.575717   0.232460   0.608007
-0.588049   0.199214   0.608007
-0.598463   0.165318   0.608007
-0.606925   0.130883   0.608007
-0.613407   0.096021   0.608007
-0.617888   0.060846   0.608007
-0.620354   0.025472   0.608007
-0.620796   -0.009985   0.608007
-0.619214   -0.045409   0.608007
-0.615612   -0.080685   0.608007
-0.610002   -0.115698   0.608007
-0.602402   -0.150334   0.608007
-0.592837   -0.184479   0.608007
-0.581338   -0.218022   0.608007
-0.567944   -0.250855   0.608007
-0.552696   -0.282869   0.608007
-0.535646   -0.313960   0.608007
-0.516849   -0.344028   0.608007
-0.496366   -0.372973   0.608007
-0.474264   -0.400701   0.608007
-0.450615   -0.427123   0.608007
-0.425496   -0.452152   0.608007
-0.398989   -0.475705   0.608007
-0.371181   -0.497707   0.608007
-0.342162   -0.518086   0.608007
-0.312027   -0.536775   0.608007
-0.280875   -0.553712   0.608007
-0.248806   -0.568844   0.608007
-0.215925   -0.582120   0.608007
-0.182341   -0.593498   0.608007
-0.148161   -0.602940   0.608007
-0.113498   -0.610415   0.608007
-0.078465   -0.615899   0.608007
-0.043177   -0.619374   0.608007
-0.007747   -0.620828   0.608007
0.027708   -0.620258   0.608007
0.063073   -0.617665   0.608007
0.098232   -0.613057   0.608007
0.133070   -0.606449   0.608007
0.167475   -0.597863   0.608007
0.201333   -0.587327   0.608007
0.234534   -0.574875   0.608007
0.266971   -0.560549   0.608007
0.298536   -0.544393   0.608007
0.329128   -0.526462   0.608007
0.358646   -0.506814   0.608007
0.386995   -0.485513   0.608007
0.414081   -0.462628   0.608007
0.439817   -0.438234   0.608007
0.464118   -0.412411   0.608007
0.486905   -0.385242   0.608007
0.508104   -0.356817   0.608007
0.527645   -0.327228   0.608007
0.545466   -0.296572   0.608007
0.561507   -0.264948   0.608007
0.575717   -0.232460   0.608007
0.588049   -0.199214   0.608007
0.598463   -0.165318   0.608007
0.606925   -0.130883   0.608007
0.613407   -0.096021   0.608007
0.617888   -0.060846   0.608007
0.620354   -0.025472   0.608007
0.620796   0.009985   0.608007
0.619214   0.045409   0.608007
0.615612   0.080685   0.608007
0.610002   0.115698   0.608007
0.602402   0.150334   0.608007
0.592837   0.184479   0.608007
0.581338   0.218022   0.608007
0.567944   0.250855   0.608007
0.552696   0.282869   0.608007
0.535646   0.313960   0.608007
0.516849   0.344028   0.608007
0.496366   0.372973   0.608007
0.498649   0.432082   0.565523
0.474737   0.458224   0.565523
0.449457   0.483046   0.565523
0.422881   0.506475   0.565523
0.395085   0.528444   0.565523
0.366150   0.548889   0.565523
0.336160   0.567751   0.565523
0.305200   0.584977   0.565523
0.273361   0.600515   0.565523
0.240733   0.614323   0.565523
0.207411   0.626359   0.565523
0.173492   0.636589   0.565523
0.139071   0.644984   0.565523
0.104250   0.651519   0.565523
0.069129   0.656175   0.565523
0.033808   0.658940   0.565523
-0.001611   0.659805   0.565523
-0.037024   0.658767   0.565523
-0.072331   0.655830   0.565523
-0.107430   0.651002   0.565523
-0.142219   0.644297   0.565523
-0.176597   0.635735   0.565523
-0.210467   0.625339   0.565523
-0.243729   0.613140   0.565523
-0.276289   0.599174   0.565523
-0.308053   0.583480   0.565523
-0.338928   0.566103   0.565523
-0.368826   0.547095   0.565523
-0.397660   0.526509   0.565523
-0.425348   0.504405   0.565523
-0.451810   0.480846   0.565523
-0.476969   0.455901   0.565523
-0.500752   0.429642   0.565523
-0.523092   0.402144   0.565523
-0.543924   0.373486   0.565523
-0.563187   0.343752   0.565523
-0.580827   0.313026   0.565523
-0.596791   0.281398   0.565523
-0.611036   0.248959   0.565523
-0.623518   0.215802   0.565523
-0.634203   0.182022   0.565523
-0.643059   0.147718   0.565523
-0.650061   0.112988   0.565523
-0.655188   0.077932   0.565523
-0.658427   0.042651   0.565523
-0.659767   0.007248   0.565523
-0.659205   -0.028177   0.565523
-0.656742   -0.063520   0.565523
-0.652386   -0.098680   0.565523
-0.646148   -0.133556   0.565523
-0.638048   -0.168046   0.565523
-0.628108   -0.202053   0.565523
-0.616357   -0.235476   0.565523
-0.602829   -0.268220   0.565523
-0.587563   -0.300192   0.565523
-0.570602   -0.331297   0.565523
-0.551997   -0.361448   0.565523
-0.531800   -0.390556   0.565523
-0.510069   -0.418538   0.565523
-0.486868   -0.445314   0.565523
-0.462264   -0.470805   0.565523
-0.436326   -0.494939   0.565523
-0.409130   -0.517646   0.565523
-0.380755   -0.538860   0.565523
-0.351282   -0.558521   0.565523
-0.320796   -0.576572   0.565523
-0.289385   -0.592960   0.565523
-0.257140   -0.607638   0.565523
-0.224153   -0.620565   0.565523
-0.190520   -0.631702   0.565523
-0.156338   -0.641018   0.565523
-0.121705   -0.648485   0.565523
-0.086721   -0.654083   0.565523
-0.051487   -0.657795   0.565523
-0.016104   -0.659610   0.565523
0.019324   -0.659524   0.565523
0.054698   -0.657536   0.565523
0.089913   -0.653652   0.565523
0.124869   -0.647883   0.565523
0.159465   -0.640247   0.565523
0.193602   -0.630764   0.565523
0.227180   -0.619463   0.565523
0.260103   -0.606376   0.565523
0.292276   -0.591540   0.565523
0.323607   -0.574999   0.565523
0.354004   -0.556800   0.565523
0.383381   -0.536995   0.565523
0.411653   -0.515642   0.565523
0.438737   -0.492803   0.565523
0.464557   -0.468543   0.565523
0.489037   -0.442931   0.565523
0.512107   -0.416043   0.565523
0.533700   -0.387955   0.565523
0.553755   -0.358748   0.565523
0.572213   -0.328508   0.565523
0.589021   -0.297320   0.565523
0.604131   -0.265274   0.565523
0.617499   -0.232464   0.565523
0.629087   -0.198984   0.565523
0.638861   -0.164930   0.565523
0.646793   -0.130400   0.565523
0.652860   -0.095494   0.565523
0.657044   -0.060313   0.565523
0.659335   -0.024958   0.565523
0.659724   0.010468   0.565523
0.658211   0.045865   0.565523
0.654800   0.081130   0.565523
0.649501   0.116160   0.565523
0.642330   0.150856   0.565523
0.633306   0.185116   0.565523
0.622457   0.218843   0.565523
0.609813   0.251939   0.565523
0.595410   0.284309   0.565523
0.579291   0.315858   0.565523
0.561502   0.346497   0.565523
0.542094   0.376137   0.565523
0.521122   0.404693   0.565523
0.520840   0.461424   0.520552
0.496600   0.487417   0.520552
0.471065   0.512138   0.520552
0.444300   0.535523   0.520552
0.416377   0.557510   0.520552
0.387367   0.578043   0.520552
