seed,other
9251,-0.00256553601540563
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
9594,0.0355160782184507
7246,-0.0822393603692323
4954,-0.153094551606517
2595,0.00523569271237287
944,-0.0147097362377069
2213,-0.0660168700814571
468,0.00172453076378506
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
7711,0.0137255510052916
3705,0.0260005361269536
3085,-0.0321890648221723
9143,0.0344484759993688
5582,-0.00882634047828078
4053,-0.102039265088221
9594,0.0355160782184507
5749,0.0202972952951193
1681,-0.00934906117328227
7711,0.0137255510052916
3705,0.0260005361269536
3085,-0.0321890648221723
9143,0.0344484759993688
5582,-0.00882634047828078
7711,0.0137255510052916
3705,0.0260005361269536
3085,-0.0321890648221723
9143,0.0344484759993688
5582,-0.00882634047828078
4053,-0.102039265088221
9594,0.0355160782184507
6550,0.100639445106292
3514,-0.0712508674601516
5022,0.0289217552191642
231,0.0244967898597435
106,-0.109615993097532
1050,0.0561619574916836
237,0.0142527441709926
5582,-0.00882634047828078
4053,-0.102039265088221
9594,0.0355160782184507
7246,-0.0822393603692323
4954,-0.153094551606517
2595,0.00523569271237287
944,-0.0147097362377069
2213,-0.0660168700814571
468,0.00172453076378506
6550,0.100639445106292
3514,-0.0712508674601516
5022,0.0289217552191642
231,0.0244967898597435
106,-0.109615993097532
1050,0.0561619574916836
237,0.0142527441709926
415,0.0314468554047738
8180,-0.0262620203757735
9251,-0.00256553601540563
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
5749,0.0202972952951193
1681,-0.00934906117328227
7711,0.0137255510052916
3705,0.0260005361269536
3085,-0.0321890648221723
9143,0.0344484759993688
5582,-0.00882634047828078
4053,-0.102039265088221
9594,0.0355160782184507
7246,-0.0822393603692323
4954,-0.153094551606517
2595,0.00523569271237287
944,-0.0147097362377069
2213,-0.0660168700814571
468,0.00172453076378506
6550,0.100639445106292
3514,-0.0712508674601516
5022,0.0289217552191642
231,0.0244967898597435
106,-0.109615993097532
1050,0.0561619574916836
237,0.0142527441709926
415,0.0314468554047738
8180,-0.0262620203757735
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
5749,0.0202972952951193
1681,-0.00934906117328227
7711,0.0137255510052916
3705,0.0260005361269536
3085,-0.0321890648221723
9143,0.0344484759993688
5582,-0.00882634047828078
4053,-0.102039265088221
9594,0.0355160782184507
7246,-0.0822393603692323
4954,-0.153094551606517
2595,0.00523569271237287
944,-0.0147097362377069
2213,-0.0660168700814571
468,0.00172453076378506
6550,0.100639445106292
3514,-0.0712508674601516
5022,0.0289217552191642
231,0.0244967898597435
106,-0.109615993097532
1050,0.0561619574916836
237,0.0142527441709926
415,0.0314468554047738
8180,-0.0262620203757735
9251,-0.00256553601540563
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
5749,0.0202972952951193
1681,-0.00934906117328227
7711,0.0137255510052916
3705,0.0260005361269536
3085,-0.0321890648221723
9143,0.0344484759993688
5582,-0.00882634047828078
4053,-0.102039265088221
3514,-0.0712508674601516
5022,0.0289217552191642
231,0.0244967898597435
106,-0.109615993097532
1050,0.0561619574916836
237,0.0142527441709926
415,0.0314468554047738
8180,-0.0262620203757735
9251,-0.00256553601540563
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
5749,0.0202972952951193
1681,-0.00934906117328227
7711,0.0137255510052916
3705,0.0260005361269536
3085,-0.0321890648221723
9143,0.0344484759993688
5582,-0.00882634047828078
4053,-0.102039265088221
9594,0.0355160782184507
7246,-0.0822393603692323
4954,-0.153094551606517
2595,0.00523569271237287
944,-0.0147097362377069
2213,-0.0660168700814571
468,0.00172453076378506
6550,0.100639445106292
3514,-0.0712508674601516
5022,0.0289217552191642
231,0.0244967898597435
106,-0.109615993097532
1050,0.0561619574916836
237,0.0142527441709926
415,0.0314468554047738
8180,-0.0262620203757735
9251,-0.00256553601540563
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
3514,-0.0712508674601516
5022,0.0289217552191642
231,0.0244967898597435
106,-0.109615993097532
1050,0.0561619574916836
237,0.0142527441709926
415,0.0314468554047738
8180,-0.0262620203757735
9251,-0.00256553601540563
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
5749,0.0202972952951193
1681,-0.00934906117328227
7711,0.0137255510052916
3705,0.0260005361269536
3085,-0.0321890648221723
9143,0.0344484759993688
5582,-0.00882634047828078
4053,-0.102039265088221
9594,0.0355160782184507
7246,-0.0822393603692323
4954,-0.153094551606517
2595,0.00523569271237287
944,-0.0147097362377069
2213,-0.0660168700814571
468,0.00172453076378506
6550,0.100639445106292
3514,-0.0712508674601516
5022,0.0289217552191642
231,0.0244967898597435
106,-0.109615993097532
1050,0.0561619574916836
237,0.0142527441709926
415,0.0314468554047738
8180,-0.0262620203757735
9251,-0.00256553601540563
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
5749,0.0202972952951193
1681,-0.00934906117328227
7711,0.0137255510052916
3705,0.0260005361269536
3085,-0.0321890648221723
9143,0.0344484759993688
5582,-0.00882634047828078
4053,-0.102039265088221
9594,0.0355160782184507
7246,-0.0822393603692323
4954,-0.153094551606517
2595,0.00523569271237287
944,-0.0147097362377069
2213,-0.0660168700814571
468,0.00172453076378506
6550,0.100639445106292
3514,-0.0712508674601516
5022,0.0289217552191642
231,0.0244967898597435
106,-0.109615993097532
1050,0.0561619574916836
237,0.0142527441709926
415,0.0314468554047738
8180,-0.0262620203757735
9251,-0.00256553601540563
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
5749,0.0202972952951193
1681,-0.00934906117328227
8180,-0.0262620203757735
9251,-0.00256553601540563
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
5749,0.0202972952951193
1681,-0.00934906117328227
7711,0.0137255510052916
3705,0.0260005361269536
3085,-0.0321890648221723
9143,0.0344484759993688
5582,-0.00882634047828078
4053,-0.102039265088221
9594,0.0355160782184507
7246,-0.0822393603692323
4954,-0.153094551606517
2595,0.00523569271237287
944,-0.0147097362377069
2213,-0.0660168700814571
468,0.00172453076378506
6550,0.100639445106292
3514,-0.0712508674601516
5022,0.0289217552191642
231,0.0244967898597435
106,-0.109615993097532
1050,0.0561619574916836
237,0.0142527441709926
415,0.0314468554047738
8180,-0.0262620203757735
9251,-0.00256553601540563
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
5749,0.0202972952951193
1681,-0.00934906117328227
7711,0.0137255510052916
3705,0.0260005361269536
3085,-0.0321890648221723
9143,0.0344484759993688
5582,-0.00882634047828078
4053,-0.102039265088221
9594,0.0355160782184507
7246,-0.0822393603692323
4954,-0.153094551606517
2595,0.00523569271237287
944,-0.0147097362377069
2213,-0.0660168700814571
468,0.00172453076378506
6550,0.100639445106292
3514,-0.0712508674601516
5022,0.0289217552191642
231,0.0244967898597435
106,-0.109615993097532
1050,0.0561619574916836
237,0.0142527441709926
415,0.0314468554047738
8180,-0.0262620203757735
9251,-0.00256553601540563
9147,-0.0141055990085504
488,-0.0855670898739294
2959,-0.198106283239885
2599,-0.0657226155509596
4429,-0.000619187171529771
5443,-0.0707024152380346
7169,-0.0057871163271637
6348,-0.0745262861183521
7298,-0.0382588996255832
7013,-0.0783330517942172
473,-0.142005310384858
7479,-0.017489233210413
2642,-0.0807035313329814
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
5749,0.0202972952951193
1681,-0.00934906117328227
620,-0.0276168464304675
4807,-0.0666776912778682
6700,-0.0349554234940327
5749,0.0202972952951193
1681,-0.00934906117328227
7711,0.0137255510052916
3705,0.0260005361269536
3085,-0.0321890648221723
9143,0.0344484759993688
5582,-0.00882634047828078
4053,-0.102039265088221
9594,0.0355160782184507
7246,-0.0822393603692323
4954,-0.153094551606517
2595,0.00523569271237287
944,-0.0147097362377069
2213,-0.0660168700814571
468,0.00172453076378506
6550,0.100639445106292
3514,-0.0712508674601516
5022,0.0289217552191642
231,0.0244967898597435
106,-0.109615993097532
1050,0.0561619574916836
237,0.0142527441709926
