seed,other_10,other_20,other_30,other_40,other_50,other_60,other_70,other_80,other_90,other_100
9585,0.73585612921056,0.89994760259783,0.712203655898499,0.79107208826691,0.997769984776925,0.957859086580855,0.791908482938672,0.796719309204639,0.591944389102381,0.714902692663626
1521,-0.870106255894187,-0.829285768140526,0.786078189546195,0.798847693361493,0.851779276917257,0.86392259405504,0.848105745377693,0.828741953890934,0.361184663851281,0.907993375074134
5465,0.547734987349343,0.612790104534614,0.908843979665979,0.587186691271744,0.889125007707153,0.943479273805978,0.978238707523559,0.983503929112383,0.870917599464806,0.737941283409622
8425,0.898947348451689,0.84592244326421,-0.308540762534208,0.597380051977734,0.615301453179776,0.732000419665846,0.739546333887587,0.859692704582125,0.907502048989265,0.856137008147316
6856,-0.917276644763085,0.821756305927716,0.928277164022646,0.979994603395055,0.990511995612013,0.989728976709705,0.982937869906927,0.901697507686482,0.924410595846089,0.812707084052343
413,0.0300596034728079,0.779987652559255,0.0621894685170428,0.576422183842737,0.768120536023606,0.88047322796027,0.719519469166153,0.855888976859297,0.755504160188934,0.84113232827181
4032,0.826399658266622,0.439327112248917,0.496914710351958,0.932575392621787,0.930340226442301,0.380338707509898,0.284384510271617,0.42942477375126,0.312430430295035,0.633912306211935
1349,0.729023620552335,-0.155173228259855,0.76755786199417,0.0791999230557169,0.950002906121727,0.815517840911968,0.859441152815284,0.951273352609144,0.9733141403352,0.997818270110667
6067,0.281059413187053,-0.621083453126983,0.638603640669696,0.287966352060648,0.841850519247105,0.661194061060997,0.769793720993763,0.888760302366614,0.910523367465604,0.717809916157122
7269,0.625015375863469,0.641905085169158,-0.372799809923859,0.626419259972491,0.992574332645619,0.880628482696819,0.963829909193556,0.942500060143548,0.980200155242755,0.960441148226768
5612,0.969029701189677,0.872800134022033,0.392810411368649,0.241319153479239,0.780244043514003,-0.381874775853071,0.852095634354023,0.856794981755464,0.934381013527373,0.950675358667834
485,0.59587913917009,0.929194321945155,0.818882266631704,0.871551886755329,0.722766730839047,0.41347484418209,0.566256895827784,0.352847073504712,0.956679074166921,0.966241395628017
5006,-0.787206069369752,-0.88500415276079,0.419009486755903,-0.523280444153609,0.271279940665374,0.896139440512439,0.850128580564691,0.856988466235229,0.847906994058578,0.942237303756349
4048,-0.893051377930762,-0.416291134436291,0.868333327984599,-0.0840365888263989,0.837642214776542,0.95802698629542,0.957114010282123,0.852459534890087,0.621204929137504,0.957352324054504
6384,0.789568421498984,-0.554920830242771,0.956223407899012,0.378838028425687,0.641550944719979,0.822036264558166,0.961277802515528,0.889256505165564,0.965524160464095,0.749160256676214
1942,0.837725679788862,0.512525376465362,0.516254109619386,0.157754174237114,0.339139813171762,-0.0730719396702339,0.417557755219897,0.73207651882073,0.822365334367693,0.87913933491386
7140,0.669456780659843,0.929045084888997,0.664514226102804,0.91366346525092,0.965677075673704,0.93564990051623,0.90030772302489,0.593285972499996,-0.276667908844592,0.607394928841223
4543,0.953556196622077,0.507524395402847,0.947549118172167,0.663350055552529,0.724523311089216,0.556961791865125,0.744501242044858,0.748403744735933,0.892193046699273,0.854219645765551
1411,0.57882853010259,0.961044386916999,0.704964249332646,-0.457453544901485,0.701701221500686,0.895880897241712,0.970501957329694,0.932421706077895,0.932482705043232,0.942231761540035
6124,0.445670663914691,0.620233278408781,0.81648172878764,0.560480429552387,0.538125202987864,0.893932677125207,0.982646793671462,0.954526307508217,0.963884163316484,0.989371124289523
6297,0.805910497905271,0.900973794329347,0.745106839411919,0.952825005021741,0.70627115338802,0.586825674572555,0.71338234106859,0.252554292588812,0.280331033029246,0.582538700668422
9731,-0.146919568516071,-0.196831926017673,-0.619377211582728,-0.687354359446403,-0.80584041945854,-0.458634215759154,0.5859625540371,0.792132649569815,0.927279362677152,0.978995299166838
8283,0.563209839775535,0.855599853894658,-0.198038801748705,0.850540242488519,0.955644947238051,0.449907356513657,0.649419411932108,0.793263982284312,0.947289299889532,0.948285923826509
4681,0.96431046822952,0.417009678874115,-0.136039821652023,0.722735220669496,0.800979255959706,0.763865499620253,0.723768634579776,0.549235483768807,0.865111902043282,0.922060085765561
712,-0.714868028482633,0.940892200241271,0.993112175919331,0.776073914268658,0.769989584562282,-0.2777010345511,0.485460248285745,0.861322286347273,0.757489675325937,0.907612818458121
4364,-0.210895865491932,-0.137426971886927,0.405120782701783,0.668993608204119,0.974847825516977,0.977364565702298,0.640862257477163,0.975101023396599,0.917178744287866,0.944096583731905
9477,-0.600015004586653,0.632309826628378,-0.236257763856995,0.961979956407677,0.070445546836067,-0.0409739662611472,-0.472471606658692,0.427821088106591,0.788109946218492,0.866624341253066
3815,0.963777462143074,0.704260480902494,0.348050701088518,0.864412938715264,0.997931357699684,0.932408900912082,0.950799266753812,0.684341917668651,0.941402940530688,0.295342935757246
3242,0.616137674785241,0.216602591636144,0.156896568174148,0.854469822704774,0.956483779282638,0.526205434406894,0.395684534981662,0.249245823396168,0.51917387726804,0.467364064542024
7475,0.924120617074718,-0.726163334797034,0.707514797110496,0.840103620108343,0.543753943953176,0.83747145180705,0.711504840186462,0.795120514589121,0.805800999714331,0.880014560334127
8029,0.932884397052663,0.872040297655208,0.183851256761538,0.690154370902121,0.918137626294568,0.520645124207731,0.745316731568779,0.796969061884473,0.779917664101586,0.956701697340014
5528,-0.440036750798509,0.451489473287271,0.964540335004209,0.639740639751948,0.487730065289905,0.709104227111289,0.902334903767409,0.914611286315345,0.994505089997203,0.943767699769698
8690,0.694473851089778,0.677800477123152,0.968866107710239,0.916343914284901,0.460485227936101,0.770390408932006,0.62724728552264,0.498670085760733,0.268551697243339,0.87851063568363
3663,-0.612146368948158,0.728383708007468,-0.120204528151074,0.046178958787629,0.940561889855906,0.94249619323994,0.936850609573273,0.930189824252323,0.890724362277279,0.861572629880179
1389,-0.712298924691013,-0.656648801054586,0.871711036862552,0.664438915535088,0.90834446467607,0.908840716656208,0.986423891965079,0.986196386300062,0.996159116612566,0.977322798211208
4717,0.260430117319925,-0.20702239159808,0.729823101527995,0.964740550030424,0.835359947773486,0.986614263231772,0.97975837371826,0.900661641813084,0.658031531371774,0.484287802954412
6539,0.862975670420483,0.847988067690443,-0.677669296322787,0.812010826297925,0.911109655378915,0.848942006412147,0.523166779712608,0.945079664519811,0.968697238514805,0.9528018499607
6034,-0.892464471497481,0.27481854052389,0.574240666971468,0.747278794200906,0.864086651699276,0.874649437040344,0.988467196823118,0.955859088861654,0.845152859581181,0.947719881900513
2477,-0.665746674308186,-0.298550304617243,-0.842094492156706,-0.587848857212902,-0.597640520715206,0.0650380254274617,0.649204092237052,0.220648796769348,0.804696579229088,0.805215521013081
7075,-0.957684467644411,-0.15235339926104,0.949814240297244,0.802426751294169,0.941875094593516,0.819207293707655,0.11655958782881,0.810395833936069,0.826839748972811,0.71746198406385
2448,-0.635212918002904,-0.773845175785887,0.547535218382947,0.363112536179592,0.874168180585176,0.863008665882225,0.784971134687876,0.890139040086071,0.839680096905816,0.865537252109998
7688,0.410501121752359,-0.869837140387039,0.957560427304498,0.978644409188259,0.905414752367971,0.855743109788309,0.961181203289558,0.963088049951731,0.841273152978015,0.110436144204262
8655,-0.857914086126154,-0.705340693036275,0.571531687292061,0.407107439723086,0.895412537364307,0.786136536735536,0.896085835894958,0.894066585941483,0.974599407660051,0.993599068979396
7042,-0.843247929629363,-0.895530651926462,0.9593385305337,-0.625725968253524,-0.961882751313549,-0.384795204974164,0.604046919720888,0.79210883371116,0.885562721904936,0.973404323552711
3994,0.954120039929216,0.0555291686196089,0.892752931103478,0.929410938509966,0.97876006039283,0.801867824922611,0.879905414730716,0.950665023537331,0.917842751982192,0.947508256889299
277,0.529274849249718,0.31198119699513,0.855124862648553,0.422933961478214,0.793429104983534,0.934168111963101,0.517868673447616,-0.000553089821283544,0.0769089993518113,0.305551252962299
