seed,other
620,0.97395739556384
4807,0.717375171462398
6700,0.928157513330355
5749,0.790279446284761
1681,0.684215026968865
7711,0.929570604162784
3705,0.98664412364283
3514,0.987339329284909
5022,0.948215784485031
231,0.98141002949453
106,0.714227205376548
1050,0.628551026581751
237,0.976182676296629
415,0.854432607608654
8180,0.886617333471908
9251,0.868773243488415
9147,0.986188383561112
488,0.943842844582081
2959,0.997252241218978
2599,0.164412969775913
4429,0.996731463260852
6348,0.830592743041065
7298,0.727908739452948
7013,0.92387739124032
473,0.934826736435181
7479,0.855995949784611
2642,0.97729134651107
620,0.97395739556384
7646,0.649168166915191
4559,0.987080067959468
5188,0.902467146692164
8285,0.634739053116788
7020,0.73680646847636
851,0.571041846510089
762,0.910936666854019
7169,0.866762413793898
6348,0.830592743041065
7298,0.727908739452948
7013,0.92387739124032
473,0.934826736435181
7479,0.855995949784611
2642,0.97729134651107
944,0.2668622904402
2213,0.935671613546319
468,0.927658445216644
6550,0.779654871906476
3514,0.987339329284909
5022,0.948215784485031
231,0.98141002949453
5667,0.794784278846285
8213,0.912776371436525
4217,0.943100852948168
9923,0.899328240476613
2154,0.93889833278838
1340,0.919300273796423
7018,-0.291304423371219
1050,0.628551026581751
237,0.976182676296629
415,0.854432607608654
8180,0.886617333471908
9251,0.868773243488415
9147,0.986188383561112
488,0.943842844582081
2959,0.997252241218978
2599,0.164412969775913
4429,0.996731463260852
5443,0.58440934134606
7169,0.866762413793898
6348,0.830592743041065
7298,0.727908739452948
7013,0.92387739124032
473,0.934826736435181
7479,0.855995949784611
2642,0.97729134651107
620,0.97395739556384
4807,0.717375171462398
6700,0.928157513330355
5749,0.790279446284761
1681,0.684215026968865
7711,0.929570604162784
3705,0.98664412364283
3085,0.877880342221038
9143,0.716891959660108
5582,0.910026643311318
4053,0.683381003030808
9594,0.857505880375467
7246,0.737684377574635
4954,0.931781965142002
2595,0.704955202038852
944,0.2668622904402
2213,0.935671613546319
468,0.927658445216644
6550,0.779654871906476
3514,0.987339329284909
5022,0.948215784485031
231,0.98141002949453
106,0.714227205376548
1050,0.628551026581751
237,0.976182676296629
415,0.854432607608654
8180,0.886617333471908
9251,0.868773243488415
9147,0.986188383561112
488,0.943842844582081
2959,0.997252241218978
2599,0.164412969775913
4429,0.996731463260852
5443,0.58440934134606
7169,0.866762413793898
6348,0.830592743041065
7298,0.727908739452948
7013,0.92387739124032
473,0.934826736435181
7479,0.855995949784611
2642,0.97729134651107
4807,0.717375171462398
6700,0.928157513330355
5749,0.790279446284761
1681,0.684215026968865
7711,0.929570604162784
3705,0.98664412364283
3085,0.877880342221038
9143,0.716891959660108
5582,0.910026643311318
4053,0.683381003030808
9594,0.857505880375467
7246,0.737684377574635
4954,0.931781965142002
2595,0.704955202038852
944,0.2668622904402
2213,0.935671613546319
468,0.927658445216644
6550,0.779654871906476
3514,0.987339329284909
5022,0.948215784485031
231,0.98141002949453
106,0.714227205376548
1050,0.628551026581751
237,0.976182676296629
415,0.854432607608654
8180,0.886617333471908
9251,0.868773243488415
9147,0.986188383561112
488,0.943842844582081
2959,0.997252241218978
2599,0.164412969775913
4429,0.996731463260852
5443,0.58440934134606
7169,0.866762413793898
6348,0.830592743041065
7298,0.727908739452948
7013,0.92387739124032
473,0.934826736435181
7479,0.855995949784611
2642,0.97729134651107
620,0.97395739556384
4807,0.717375171462398
6700,0.928157513330355
5749,0.790279446284761
1681,0.684215026968865
7711,0.929570604162784
3705,0.98664412364283
3085,0.877880342221038
9143,0.716891959660108
5582,0.910026643311318
4053,0.683381003030808
9594,0.857505880375467
7246,0.737684377574635
4954,0.931781965142002
2595,0.704955202038852
944,0.2668622904402
2213,0.935671613546319
468,0.927658445216644
6550,0.779654871906476
9143,0.716891959660108
5582,0.910026643311318
4053,0.683381003030808
9594,0.857505880375467
7246,0.737684377574635
4954,0.931781965142002
2595,0.704955202038852
944,0.2668622904402
2213,0.935671613546319
468,0.927658445216644
6550,0.779654871906476
3514,0.987339329284909
5022,0.948215784485031
231,0.98141002949453
106,0.714227205376548
1050,0.628551026581751
237,0.976182676296629
415,0.854432607608654
8180,0.886617333471908
9251,0.868773243488415
9147,0.986188383561112
488,0.943842844582081
2959,0.997252241218978
2599,0.164412969775913
4429,0.996731463260852
5443,0.58440934134606
7169,0.866762413793898
6348,0.830592743041065
7298,0.727908739452948
7013,0.92387739124032
473,0.934826736435181
7479,0.855995949784611
2642,0.97729134651107
620,0.97395739556384
4807,0.717375171462398
6700,0.928157513330355
5749,0.790279446284761
1681,0.684215026968865
7711,0.929570604162784
3705,0.98664412364283
3085,0.877880342221038
9143,0.716891959660108
5582,0.910026643311318
4053,0.683381003030808
9594,0.857505880375467
7246,0.737684377574635
4954,0.931781965142002
2595,0.704955202038852
944,0.2668622904402
2213,0.935671613546319
468,0.927658445216644
6550,0.779654871906476
3514,0.987339329284909
5022,0.948215784485031
231,0.98141002949453
106,0.714227205376548
1050,0.628551026581751
237,0.976182676296629
415,0.854432607608654
468,0.927658445216644
6550,0.779654871906476
3514,0.987339329284909
5022,0.948215784485031
231,0.98141002949453
106,0.714227205376548
1050,0.628551026581751
237,0.976182676296629
415,0.854432607608654
8180,0.886617333471908
9251,0.868773243488415
9147,0.986188383561112
488,0.943842844582081
2959,0.997252241218978
2599,0.164412969775913
4429,0.996731463260852
5443,0.58440934134606
7169,0.866762413793898
6348,0.830592743041065
7298,0.727908739452948
7013,0.92387739124032
473,0.934826736435181
7479,0.855995949784611
2642,0.97729134651107
620,0.97395739556384
4807,0.717375171462398
6700,0.928157513330355
5749,0.790279446284761
1681,0.684215026968865
7711,0.929570604162784
3705,0.98664412364283
